Brewery Index,Beer Index,Scraping Remarks / Errors,Date of latest review,Expression Name,Producer,Bottler,Country of Origin,Drink Type,Drink Category,Age,ABV,88B Website Review Link,Official Description,Producer Website Link,Photo Link
190,5,,"Fri, 28 Aug 2020 07:22:37 +0000",European Lager,Braddell Heights Brewery (Homebrew),,Singapore,Beer,"Homebrew, Lager - Helles",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
190,6,,"Fri, 28 Aug 2020 07:24:41 +0000",Dark Pilsner,Braddell Heights Brewery (Homebrew),,Singapore,Beer,"Homebrew, Pilsner - Other",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
190,7,,"Fri, 04 Sep 2020 00:03:59 +0000",Cerveza,Braddell Heights Brewery (Homebrew),,Singapore,Beer,"Homebrew, Lager - American",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
191,1,,"Mon, 29 Aug 2016 09:39:34 +0000",Viet Kopi Sweet Stout,Sandy Tran (Homebrew),,Singapore,Beer,"Homebrew, Stout - Milk / Sweet",,6.5% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
191,2,,"Sun, 28 Aug 2016 15:04:29 +0000",The Orange Citrus,Sandy Tran (Homebrew),,Singapore,Beer,"Homebrew, Wheat Beer - American Pale Wheat",,5.5% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
191,3,,"Sun, 28 Aug 2016 11:08:23 +0000",Viet Kopi Sweet Stout,Sandy Tran (Homebrew),,Singapore,Beer,"Homebrew, Stout - Milk / Sweet",,6.5% ABV,,"Brewed and infused with viet vanilla coffee beans, bitterness balanced with milk sugar for creaminess",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
191,4,,"Sun, 28 Aug 2016 14:09:40 +0000",The Nelson,Sandy Tran (Homebrew),,Singapore,Beer,"Homebrew, Pale Ale - American",,5% ABV,,"The perfect citrus, herbal and floral aroma from the hop that makes Nelson so unique.",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
191,5,,,10/09 Le Passion Fruit,Sandy Tran (Homebrew),,Singapore,Beer,"Homebrew, Wheat Beer - Witbier / Blanche",,3.8% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
192,1,,"Sun, 15 May 2016 12:16:52 +0000",DQ Belgian Ale,DQ (Homebrew),,Singapore,Beer,"Homebrew, Belgian Strong Golden Ale",,7% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
192,2,,"Sun, 15 May 2016 12:15:18 +0000",Specialty Kölsch,DQ (Homebrew),,Singapore,Beer,"Homebrew, Kölsch",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
193,1,,"Sat, 06 Jan 2024 14:27:40 +0000",Automatic Shock,Old Room Brewing  (Homebrew),,Singapore,Beer,"Homebrew, IPA - New England / Hazy",,6.7% ABV,,"The firstborn of our newly souped-up electric brewery. This brew was freed from the failings of its fathers thanks to some beer science, over-engineering and day-drinking. What you get is a hazy IPA that zaps your tastebuds with its hoppiness, then fries your brain with its ABV.",,https://assets.untappd.com/site/beer_logos_hd/beer-5656072_50574_hd.jpeg
193,2,,"Sun, 07 Jan 2024 18:11:02 +0000",Santa's Juice,Old Room Brewing  (Homebrew),,Singapore,Beer,"Homebrew, Winter Ale",,4.5% ABV,,Christmas Ale,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
193,3,,"Wed, 10 Jan 2024 14:06:01 +0000","Pucker Up, Punk",Old Room Brewing  (Homebrew),,Singapore,Beer,"Homebrew, Sour - Fruited",,6% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
194,1,,"Tue, 21 Dec 2021 09:21:32 +0000",Hefeweizen,Andrew's Brews (Homebrew),,Singapore,Beer,"Homebrew, Wheat Beer - Hefeweizen",,N/A ABV,,Tapped Dec 21,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
194,2,,"Sat, 19 Feb 2022 01:39:46 +0000",Mango Tripel,Andrew's Brews (Homebrew),,Singapore,Beer,"Homebrew, Belgian Tripel",,N/A ABV,,Mango tripel.,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
194,3,,"Sat, 21 May 2022 09:51:30 +0000",Wit,Andrew's Brews (Homebrew),,Singapore,Beer,"Homebrew, Wheat Beer - Witbier / Blanche",,N/A ABV,,Belgian-style wit with orange peel and coriander.,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
194,4,,"Sun, 29 Oct 2023 08:58:21 +0000",Coffee Stout,Andrew's Brews (Homebrew),,Singapore,Beer,"Homebrew, Stout - Coffee",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
194,5,,"Tue, 21 May 2024 11:18:15 +0000",Tripel,Andrew's Brews (Homebrew),,Singapore,Beer,"Homebrew, Belgian Tripel",,N/A ABV,,A Tripel Karmeliet clone.,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
195,1,,"Mon, 23 Apr 2018 01:45:06 +0000",India Pale Ale,Impeller Brewing Company (Homebrew),,Singapore,Beer,"Homebrew, IPA - American",,4.9% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
195,2,,"Sat, 28 Jan 2017 07:05:13 +0000",Porter,Impeller Brewing Company (Homebrew),,Singapore,Beer,"Homebrew, Porter - American",,4.7% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
195,3,,"Sun, 17 Mar 2019 11:13:54 +0000",Reverse Apien,Impeller Brewing Company (Homebrew),,Singapore,Beer,"Homebrew, IPA - New England / Hazy",,5.9% ABV,,Brewed in Norwood by Dallan Seah. Batch 000819.,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
195,4,,"Wed, 03 Apr 2019 15:20:14 +0000",Sashimi IPA,Impeller Brewing Company (Homebrew),,Singapore,Beer,"Homebrew, IPA - American",,6.2% ABV,,Batch 000718. Brewed in Norwood by Dallan Seah.,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
196,1,,"Thu, 19 May 2016 14:36:29 +0000",Oatmeal APA,Joosey Homebrew (Homebrew),,Singapore,Beer,"Homebrew, Pale Ale - American",,5.5% ABV,,Cloudy tangy apricot scent,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
197,1,,"Sat, 31 Oct 2015 15:21:29 +0000",Unicorn Piss,Rainbow Breweries (Homebrew),,Singapore,Beer,"Homebrew, IPA - Session",,3.5% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
198,1,,"Sat, 15 Jul 2017 06:11:38 +0000",Hard Apple Wine,Renesis Homemade (Homebrew),,Singapore,Beer,"Homebrew, Cider - Ice",,10% ABV,,Apple juice + 400g Dextrose + champagne yeast,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
198,2,,"Sun, 31 Jul 2016 14:31:30 +0000",Pilsner,Renesis Homemade (Homebrew),,Singapore,Beer,"Homebrew, Pilsner - Other",,5% ABV,,Homebrew using extract kit from Coopers.,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
198,3,,"Mon, 14 Sep 2015 15:32:34 +0000",Apple Grape Cider,Renesis Homemade (Homebrew),,Singapore,Beer,"Homebrew, Cider - Traditional / Apfelwein",,4.5% ABV,,Apple Grape Juice + Brewer Yeast + Pat Mack's Cap.,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
199,1,,"Mon, 29 Aug 2016 03:31:16 +0000",Naufragé,Andrew Tierney (Homebrew),,Singapore,Beer,"Homebrew, Red Ale - Imperial / Double",,11.6% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
199,2,,,The Cannibal,Andrew Tierney (Homebrew),,Singapore,Beer,"Homebrew, Sour - Berliner Weisse",,4.2% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
199,3,,"Sun, 28 Aug 2016 14:15:05 +0000",The Cannibal,Andrew Tierney (Homebrew),,Singapore,Beer,"Homebrew, Wheat Beer - Witbier / Blanche",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
200,1,,"Sat, 19 Oct 2019 06:27:39 +0000",Saison,Craig Evenson (Homebrew),,Singapore,Beer,"Homebrew, Farmhouse Ale - Saison",,5.2% ABV,,"D Very standard-tasting, drinkable and agreeable saison.",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
200,2,,,German Smoked Lager,Craig Evenson (Homebrew),,Singapore,Beer,"Homebrew, Smoked Beer",,5.6% ABV,,Smoked Marzen lager,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
201,1,,"Sun, 28 Aug 2016 10:47:11 +0000",Killer Killer,Daryl Yeap (Homebrew),,Singapore,Beer,"Homebrew, Mead - Other",,6% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
201,2,,"Sat, 27 Oct 2018 09:25:50 +0000",Quik-n-Drty,Daryl Yeap (Homebrew),,Singapore,Beer,"Homebrew, Mead - Other",,6% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
202,1,,"Thu, 13 Apr 2023 09:05:40 +0000",Mandarin Orange Gose,Botak's Crafthaus (Homebrew),,Singapore,Beer,"Homebrew, Sour - Fruited Gose",,6.8% ABV,,"Lunar New Year Brew by Botak's Crafthaus

The gift of oranges during Lunar New Year celebrates happiness, brings good luck and prosperity to one another. The cultural significance is dated back 221-206 BC when minister of oranges was employed as officials to harvest the highly regarded fruit for royal court.

Tasting Notes: Bright, zest, citrus and bubbly. This festive blend gose is perfectly balanced with the subtle tangy undertones of the mandarin oranges",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
202,2,,"Thu, 13 Apr 2023 09:07:39 +0000",Raspberry Gose,Botak's Crafthaus (Homebrew),,Singapore,Beer,"Homebrew, Sour - Fruited Gose",,5.8% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
202,3,,,What Does the Fox Say,Botak's Crafthaus (Homebrew),,Singapore,Beer,"Homebrew, IPA - American",,6.5% ABV,,styrian fox,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
203,1,,"Sun, 07 Jan 2018 10:41:08 +0000",Beviss Amber Number 1,Beviss Home Brewery (Homebrew),,Singapore,Beer,"Homebrew, Red Ale - American Amber / Red",,5.6% ABV,,First brew from Beviss home brewery,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
204,1,,"Sun, 15 May 2016 12:19:09 +0000",British Golden Ale,Mike D (Homebrew),,Singapore,Beer,"Homebrew, Blonde / Golden Ale - Other",,5.2% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
205,1,,"Fri, 29 May 2015 12:34:47 +0000",TW Pale Ale,Tong Watt Brewing Co. (Homebrew),,Singapore,Beer,"Homebrew, IPA - American",,4.5% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
206,1,,"Sat, 22 Aug 2020 12:22:01 +0000",Bathroom Experimental #1,JCbrews Singapore (Homebrew),,Singapore,Beer,"Homebrew, IPA - New England / Hazy",,7.4% ABV,,"Wheat Dry Malt Extract
Voss Kveik Yeast
Bottle Conditioned",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
206,2,,"Sat, 19 Dec 2020 08:47:14 +0000",GALAXY SMASHED Experiment #1,JCbrews Singapore (Homebrew),,Singapore,Beer,"Homebrew, Pale Ale - Other",,5.5% ABV,,"Single Malt Pilsner 2 Row
Single Hop Galaxy

Hornindal Yeast

No temperature control fermentation",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
207,1,,"Fri, 26 Apr 2013 10:08:09 +0000",Epic Mocha Dunkelweizen,MEC History (Homebrew),,Singapore,Beer,"Homebrew, Wheat Beer - Dunkelweizen",,5.2% ABV,,"Home, or rather, Officebrew.",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
207,2,,"Sat, 19 Mar 2022 18:38:36 +0000",MEC,MEC History (Homebrew),,Singapore,Beer,"Homebrew, Belgian Strong Golden Ale",,8% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
208,1,,"Mon, 30 Oct 2023 18:44:08 +0000",Dong Batch #2 Citra SMaSH,Dong Homebrew (Homebrew),,Singapore,Beer,"Homebrew, Pale Ale - American",,5% ABV,,Pale malt and Citra,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
208,2,,"Mon, 18 Dec 2023 16:15:51 +0000",Dong Batch #3 American Wheat,Dong Homebrew (Homebrew),,Singapore,Beer,"Homebrew, Wheat Beer - American Pale Wheat",,5.1% ABV,,BYO American wheat recipe. 50% wheat 25% pale malt 25% pilsner,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
209,1,,"Sat, 07 Aug 2021 08:43:16 +0000",Experimental Pale Ale #1,Malcolm Brewing (Homebrew),,Singapore,Beer,"Homebrew, Pale Ale - American",,4.2% ABV,,"First Homebrew for new breweris at Malcolm Brewery. Coopers Home Brew Kit. Hops used: Citra and Galaxy. Yeast used: kveik. Very fast fermintation. Half Cold, second fermintation, half warm, over two weeks. Different carbination to the two.",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
210,1,,"Sat, 27 Oct 2018 09:15:45 +0000",Ribena,Khar Kor (Homebrew),,Singapore,Beer,"Homebrew, Fruit Beer",,5.5% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
210,2,,"Sat, 27 Oct 2018 09:39:12 +0000",Limoncello IPA,Khar Kor (Homebrew),,Singapore,Beer,"Homebrew, IPA - Sour",,6% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
211,1,,"Sat, 27 Oct 2018 09:19:47 +0000",Marzel Tov,Aziel Yeo (Homebrew),,Singapore,Beer,"Homebrew, Märzen",,6% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
212,1,,"Sat, 27 Oct 2018 09:33:55 +0000",Wild Gueuze Chase (part Iii),Tan Hong Yee (Homebrew),,Singapore,Beer,"Homebrew, Lambic - Gueuze",,5.9% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
212,2,,"Fri, 21 May 2021 22:03:33 +0000",Watermelon Gose,Tan Hong Yee (Homebrew),,Singapore,Beer,"Homebrew, Sour - Traditional Gose",,4.6% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
213,1,,"Sun, 05 Nov 2017 06:21:48 +0000",Lord's Temple IPA,Badluck (Homebrew),,Singapore,Beer,"Homebrew, IPA - American",,7.2% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
213,2,,"Sun, 05 Nov 2017 06:29:33 +0000",Dietrich's Sip,Badluck (Homebrew),,Singapore,Beer,"Homebrew, Altbier - Traditional",,4.8% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
214,1,,"Sun, 28 Aug 2016 14:30:32 +0000",R. IPA,Jimmy Oh (Homebrew),,Singapore,Beer,"Homebrew, IPA - American",,7% ABV,,Red IPA,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
214,2,,,Charlie Brown,Jimmy Oh (Homebrew),,Singapore,Beer,"Homebrew, Mild - Other",,3.8% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
214,3,,"Sat, 27 Oct 2018 08:22:48 +0000",Pink,Jimmy Oh (Homebrew),,Singapore,Beer,"Homebrew, Fruit Beer",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
215,1,,"Mon, 29 Aug 2016 03:21:30 +0000",Black Beers Matter,John Wei (Homebrew),,Singapore,Beer,"Homebrew, Stout - Russian Imperial",,12% ABV,,Russian imperial stout brewed with Brit yeast aged in mini bourbon barrels with roasted cocoa nibs,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
216,1,,"Sun, 28 Aug 2016 14:21:49 +0000",The Pale Donkey,Darran Boyd (Homebrew),,Singapore,Beer,"Homebrew, Pale Ale - American",,5% ABV,,"A sessionable pale ale with a generous kick of grapefruit, citrus, and pine",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
217,1,,"Mon, 23 Jan 2017 14:42:11 +0000",Triple Hop,Lunia (Homebrew),,Singapore,Beer,"Homebrew, Farmhouse Ale - Saison",,7% ABV,,"Saison hopped with Amarillo, cascade and centennial",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
218,1,,"Sun, 15 May 2016 08:29:54 +0000",Weissbier,Jim Homebrew (Homebrew),,Singapore,Beer,"Homebrew, Wheat Beer - Witbier / Blanche",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
219,1,,"Sat, 17 Jun 2017 21:47:16 +0000",British Golden Ale,Mike Homebrew (Homebrew),,Singapore,Beer,"Homebrew, Blonde / Golden Ale - Other",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
220,1,,"Sun, 15 May 2016 12:15:37 +0000",Blonde Ale,Neo Homebrew (Homebrew),,Singapore,Beer,"Homebrew, Blonde / Golden Ale - Other",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
221,1,,"Thu, 19 Nov 2015 14:00:34 +0000",Freedom APA,6th Day Brewing (Homebrew),,Singapore,Beer,"Homebrew, Pale Ale - American",,2.75% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
221,2,,"Fri, 19 Jul 2019 02:01:58 +0000",Land of Make Believe,6th Day Brewing (Homebrew),,Singapore,Beer,"Homebrew, Fruit Beer",,5.5% ABV,,Brewed for ISBF5 Revenge of the Fifth,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
222,1,,"Sat, 17 Sep 2011 14:27:55 +0000",pilsner,The Jackson Plan (Homebrew),,Singapore,Beer,"Homebrew, Pilsner - Other",,N/A ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
222,2,,"Sat, 17 Sep 2011 14:31:04 +0000",weiss,The Jackson Plan (Homebrew),,Singapore,Beer,"Homebrew, Wheat Beer - Hefeweizen",,N/A ABV,,Banana banana banana - smells and tastes,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
223,1,,"Mon, 16 Jan 2023 02:05:51 +0000",Golden Shower,Deviant Brews (Homebrew),,Singapore,Beer,"Homebrew, Blonde / Golden Ale - Other",,5% ABV,,"Flat, golden and yeasty. Perfect for that morning shower.",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
224,1,,"Sun, 07 Mar 2021 09:57:25 +0000",Lion City Lager,Dr. Space Brewery (Homebrew),,Singapore,Beer,"Homebrew, Lager - Pale",,4% ABV,,"A pale refreshing lager with a light, pleasing hop bpquet.",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
225,1,,"Sun, 16 May 2021 09:43:17 +0000",Horizon IPA,Hoy Brewery (Homebrew),,Singapore,Beer,"Homebrew, IPA - American",,N/A ABV,,American Oak aged IPA. Brewed January 2021.,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
226,1,,"Fri, 04 Dec 2020 11:05:29 +0000",Hazy Bahru,Tiong B'rew (Homebrew),,Singapore,Beer,"Homebrew, IPA - New England / Hazy",,6.5% ABV,,"NEIPA, but the name Hazy comes from the brewing experience as much as the beer. It was a Hazy night in Tiong Bahru, which birthed this approachable but slightly agressive delight - a Hazy Bahru indeed.",,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
227,1,,"Fri, 21 Dec 2012 15:00:04 +0000",Debut IPA,Cripple Cat Brewery (Homebrew),,Singapore,Beer,"Homebrew, IPA - American",,5.8% ABV,,Show Less,,https://assets.untappd.com/site/assets/images/temp/badge-beer-default.png
